tipo,arquivo_local,pagina_origem,caminho_setorial,rotulo,legenda_ia,sha256,bytes
marcador-overlay,04_orgaos-e-sistemas/04_sistema-digestorio/03_major-glands/01_pancreas/12_pancreas-12/imagens/marcadores/Or.Dig_.MajGl_.Pan-12-1-ping.png,https://digitalhistology.org/organs-systems/digestive/major-glands/pancreas/pancreas-12/,Órgãos e Sistemas > Sistema Digestório > Major Glands > Pancreas > Pancreas 12,Islet of Langerhans,"Camada transparente de anotacao da pagina 'Pancreas'. Deve ser sobreposta, sem redimensionamento independente, a 'Or.Dig_.MajGl_.Pan-12.jpg'. Destaca a estrutura ou conceito 'Islet of Langerhans' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: For this tissue preparation, the vascular supply was injected with a red dye to highlight the large number of capillaries present in the islets of Langerhans. The capillaries receive the islet hormones for distribution throughout the body, as well as deliver metabolic and hormonal signals to the islet cells to regulate their secretion. 400x. Contexto setorial: Órgãos e Sistemas > Sistema Digestório > Major Glands > Pancreas > Pancreas 12. Origem: Digital Histology, https://digitalhistology.org/organs-systems/digestive/major-glands/pancreas/pancreas-12/, acesso em 2026-08-07.",fefcec9c029582965dac912a0ab7f3dcf3a0f67800f68d08981a70d3cec8cd7b,68111
marcador-overlay,04_orgaos-e-sistemas/04_sistema-digestorio/03_major-glands/01_pancreas/12_pancreas-12/imagens/marcadores/Or.Dig_.MajGl_.Pan-12-2-ping.png,https://digitalhistology.org/organs-systems/digestive/major-glands/pancreas/pancreas-12/,Órgãos e Sistemas > Sistema Digestório > Major Glands > Pancreas > Pancreas 12,Capillaries,"Camada transparente de anotacao da pagina 'Pancreas'. Deve ser sobreposta, sem redimensionamento independente, a 'Or.Dig_.MajGl_.Pan-12.jpg'. Destaca a estrutura ou conceito 'Capillaries' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: For this tissue preparation, the vascular supply was injected with a red dye to highlight the large number of capillaries present in the islets of Langerhans. The capillaries receive the islet hormones for distribution throughout the body, as well as deliver metabolic and hormonal signals to the islet cells to regulate their secretion. 400x. Contexto setorial: Órgãos e Sistemas > Sistema Digestório > Major Glands > Pancreas > Pancreas 12. Origem: Digital Histology, https://digitalhistology.org/organs-systems/digestive/major-glands/pancreas/pancreas-12/, acesso em 2026-08-07.",8af89d4e8a91cadc605dd06b49c468514370ddfe6f7ef3572255a3207f947a5a,21590
marcador-overlay,04_orgaos-e-sistemas/04_sistema-digestorio/03_major-glands/01_pancreas/12_pancreas-12/imagens/marcadores/Or.Dig_.MajGl_.Pan-12-3-ping.png,https://digitalhistology.org/organs-systems/digestive/major-glands/pancreas/pancreas-12/,Órgãos e Sistemas > Sistema Digestório > Major Glands > Pancreas > Pancreas 12,Endocrine cells,"Camada transparente de anotacao da pagina 'Pancreas'. Deve ser sobreposta, sem redimensionamento independente, a 'Or.Dig_.MajGl_.Pan-12.jpg'. Destaca a estrutura ou conceito 'Endocrine cells' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: For this tissue preparation, the vascular supply was injected with a red dye to highlight the large number of capillaries present in the islets of Langerhans. The capillaries receive the islet hormones for distribution throughout the body, as well as deliver metabolic and hormonal signals to the islet cells to regulate their secretion. 400x. Contexto setorial: Órgãos e Sistemas > Sistema Digestório > Major Glands > Pancreas > Pancreas 12. Origem: Digital Histology, https://digitalhistology.org/organs-systems/digestive/major-glands/pancreas/pancreas-12/, acesso em 2026-08-07.",1d6e562090b1cc2bf7d7d174e2da82f8e522195f517ad6f78d55c99e83b97f57,23447
marcador-overlay,04_orgaos-e-sistemas/04_sistema-digestorio/03_major-glands/01_pancreas/12_pancreas-12/imagens/marcadores/Or.Dig_.MajGl_.Pan-12-4-ping.png,https://digitalhistology.org/organs-systems/digestive/major-glands/pancreas/pancreas-12/,Órgãos e Sistemas > Sistema Digestório > Major Glands > Pancreas > Pancreas 12,Acini,"Camada transparente de anotacao da pagina 'Pancreas'. Deve ser sobreposta, sem redimensionamento independente, a 'Or.Dig_.MajGl_.Pan-12.jpg'. Destaca a estrutura ou conceito 'Acini' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: Acinar cells secrete their digestive enzymes through a duct system that eventually opens into the lumen of the duodenum.. Contexto setorial: Órgãos e Sistemas > Sistema Digestório > Major Glands > Pancreas > Pancreas 12. Origem: Digital Histology, https://digitalhistology.org/organs-systems/digestive/major-glands/pancreas/pancreas-12/, acesso em 2026-08-07.",1d55794f8aff82e5101d7330f62da2188a7998f2c57e2449f8d73f5c9ed26219,19596
marcador-overlay,04_orgaos-e-sistemas/04_sistema-digestorio/03_major-glands/01_pancreas/12_pancreas-12/imagens/marcadores/Michigan-source-ping-2-1.png,https://digitalhistology.org/organs-systems/digestive/major-glands/pancreas/pancreas-12/,Órgãos e Sistemas > Sistema Digestório > Major Glands > Pancreas > Pancreas 12,Image source,"Camada transparente de anotacao da pagina 'Pancreas'. Deve ser sobreposta, sem redimensionamento independente, a 'Or.Dig_.MajGl_.Pan-12.jpg'. Destaca a estrutura ou conceito 'Image source' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: Image taken of a slide in the University of Michigan collection.. Contexto setorial: Órgãos e Sistemas > Sistema Digestório > Major Glands > Pancreas > Pancreas 12. Origem: Digital Histology, https://digitalhistology.org/organs-systems/digestive/major-glands/pancreas/pancreas-12/, acesso em 2026-08-07.",2a388993d7f21a7fce20d10df631fa68f355d591c9fdd5650acdfa38e0dfead5,21565
imagem-base,04_orgaos-e-sistemas/04_sistema-digestorio/03_major-glands/01_pancreas/13_pancreas-13/imagens/base/Or.Dig_.MajGl_.Pan-13A.jpg,https://digitalhistology.org/organs-systems/digestive/major-glands/pancreas/pancreas-13/,Órgãos e Sistemas > Sistema Digestório > Major Glands > Pancreas > Pancreas 13,,"Imagem-base educacional de histologia da pagina 'Pancreas', no setor Órgãos e Sistemas > Sistema Digestório > Major Glands > Pancreas > Pancreas 13. Descricao original da pagina: These images show two special histochemical stains used to distinguish among the different cell types in the islet of Langerhans. The aldehyde fuchsin method (left) stains insulin-secreting beta cells blue. The Gomori’s method (right) stains insulin-secreting beta cells light blue and glucagon-secreting alpha cells pink. Beta cells comprise about 70% of the islet cells, alpha cells about 20%. The remaining somtatostatin-secreting delta cells are not distinguished by these methods. 400x, 400x. Este arquivo nao contem os marcadores interativos; use as camadas PNG relacionadas para localizar estruturas. Origem: Digital Histology, https://digitalhistology.org/organs-systems/digestive/major-glands/pancreas/pancreas-13/, acesso em 2026-08-07.",83636bf25b1a97ddbbd966691bb5f4200170bc06d11f2c86feee542a03c5e54f,1263811
marcador-overlay,04_orgaos-e-sistemas/04_sistema-digestorio/03_major-glands/01_pancreas/13_pancreas-13/imagens/marcadores/Or.Dig_.MajGl_.Pan-13-1A-ping.png,https://digitalhistology.org/organs-systems/digestive/major-glands/pancreas/pancreas-13/,Órgãos e Sistemas > Sistema Digestório > Major Glands > Pancreas > Pancreas 13,Islets of Langerhans,"Camada transparente de anotacao da pagina 'Pancreas'. Deve ser sobreposta, sem redimensionamento independente, a 'Or.Dig_.MajGl_.Pan-13A.jpg'. Destaca a estrutura ou conceito 'Islets of Langerhans' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: These images show two special histochemical stains used to distinguish among the different cell types in the islet of Langerhans. The aldehyde fuchsin method (left) stains insulin-secreting beta cells blue. The Gomori’s method (right) stains insulin-secreting beta cells light blue and glucagon-secreting alpha cells pink. Beta cells comprise about 70% of the islet cells, alpha cells about 20%. The remaining somtatostatin-secreting delta cells are not distinguished by these methods. 400x, 400x. Contexto setorial: Órgãos e Sistemas > Sistema Digestório > Major Glands > Pancreas > Pancreas 13. Origem: Digital Histology, https://digitalhistology.org/organs-systems/digestive/major-glands/pancreas/pancreas-13/, acesso em 2026-08-07.",0458a9728796e337cd652e1759706020e699ef5d64c06f1bdc2285ece6d97756,17981
marcador-overlay,04_orgaos-e-sistemas/04_sistema-digestorio/03_major-glands/01_pancreas/13_pancreas-13/imagens/marcadores/Or.Dig_.MajGl_.Pan-13-2A-ping.png,https://digitalhistology.org/organs-systems/digestive/major-glands/pancreas/pancreas-13/,Órgãos e Sistemas > Sistema Digestório > Major Glands > Pancreas > Pancreas 13,Beta cells,"Camada transparente de anotacao da pagina 'Pancreas'. Deve ser sobreposta, sem redimensionamento independente, a 'Or.Dig_.MajGl_.Pan-13A.jpg'. Destaca a estrutura ou conceito 'Beta cells' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: These images show two special histochemical stains used to distinguish among the different cell types in the islet of Langerhans. The aldehyde fuchsin method (left) stains insulin-secreting beta cells blue. The Gomori’s method (right) stains insulin-secreting beta cells light blue and glucagon-secreting alpha cells pink. Beta cells comprise about 70% of the islet cells, alpha cells about 20%. The remaining somtatostatin-secreting delta cells are not distinguished by these methods. 400x, 400x. Contexto setorial: Órgãos e Sistemas > Sistema Digestório > Major Glands > Pancreas > Pancreas 13. Origem: Digital Histology, https://digitalhistology.org/organs-systems/digestive/major-glands/pancreas/pancreas-13/, acesso em 2026-08-07.",0c2067a1bb234ae39a2bda0243de7a23de760d75458bd4f24bfc712f8fbf55f6,26187
marcador-overlay,04_orgaos-e-sistemas/04_sistema-digestorio/03_major-glands/01_pancreas/13_pancreas-13/imagens/marcadores/Or.Dig_.MajGl_.Pan-13-3A-ping.png,https://digitalhistology.org/organs-systems/digestive/major-glands/pancreas/pancreas-13/,Órgãos e Sistemas > Sistema Digestório > Major Glands > Pancreas > Pancreas 13,Alpha cells,"Camada transparente de anotacao da pagina 'Pancreas'. Deve ser sobreposta, sem redimensionamento independente, a 'Or.Dig_.MajGl_.Pan-13A.jpg'. Destaca a estrutura ou conceito 'Alpha cells' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: These images show two special histochemical stains used to distinguish among the different cell types in the islet of Langerhans. The aldehyde fuchsin method (left) stains insulin-secreting beta cells blue. The Gomori’s method (right) stains insulin-secreting beta cells light blue and glucagon-secreting alpha cells pink. Beta cells comprise about 70% of the islet cells, alpha cells about 20%. The remaining somtatostatin-secreting delta cells are not distinguished by these methods. 400x, 400x. Contexto setorial: Órgãos e Sistemas > Sistema Digestório > Major Glands > Pancreas > Pancreas 13. Origem: Digital Histology, https://digitalhistology.org/organs-systems/digestive/major-glands/pancreas/pancreas-13/, acesso em 2026-08-07.",f4bc651aa4e1708c0ae861ffe8b15bc05a5f2a222dabc5cb5e00110b4e26b717,19727
marcador-overlay,04_orgaos-e-sistemas/04_sistema-digestorio/03_major-glands/01_pancreas/13_pancreas-13/imagens/marcadores/Or.Dig_.MajGl_.Pan-13-4A-ping.png,https://digitalhistology.org/organs-systems/digestive/major-glands/pancreas/pancreas-13/,Órgãos e Sistemas > Sistema Digestório > Major Glands > Pancreas > Pancreas 13,Capillaries,"Camada transparente de anotacao da pagina 'Pancreas'. Deve ser sobreposta, sem redimensionamento independente, a 'Or.Dig_.MajGl_.Pan-13A.jpg'. Destaca a estrutura ou conceito 'Capillaries' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: These images show two special histochemical stains used to distinguish among the different cell types in the islet of Langerhans. The aldehyde fuchsin method (left) stains insulin-secreting beta cells blue. The Gomori’s method (right) stains insulin-secreting beta cells light blue and glucagon-secreting alpha cells pink. Beta cells comprise about 70% of the islet cells, alpha cells about 20%. The remaining somtatostatin-secreting delta cells are not distinguished by these methods. 400x, 400x. Contexto setorial: Órgãos e Sistemas > Sistema Digestório > Major Glands > Pancreas > Pancreas 13. Origem: Digital Histology, https://digitalhistology.org/organs-systems/digestive/major-glands/pancreas/pancreas-13/, acesso em 2026-08-07.",c0940786514ed7f5063b13c3eab93004c28cb96cacd359f8034ab8e3ff07e60d,19713
marcador-overlay,04_orgaos-e-sistemas/04_sistema-digestorio/03_major-glands/01_pancreas/13_pancreas-13/imagens/marcadores/Or.Dig_.MajGl_.Pan-13-5A-ping.png,https://digitalhistology.org/organs-systems/digestive/major-glands/pancreas/pancreas-13/,Órgãos e Sistemas > Sistema Digestório > Major Glands > Pancreas > Pancreas 13,Acini,"Camada transparente de anotacao da pagina 'Pancreas'. Deve ser sobreposta, sem redimensionamento independente, a 'Or.Dig_.MajGl_.Pan-13A.jpg'. Destaca a estrutura ou conceito 'Acini' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: These images show two special histochemical stains used to distinguish among the different cell types in the islet of Langerhans. The aldehyde fuchsin method (left) stains insulin-secreting beta cells blue. The Gomori’s method (right) stains insulin-secreting beta cells light blue and glucagon-secreting alpha cells pink. Beta cells comprise about 70% of the islet cells, alpha cells about 20%. The remaining somtatostatin-secreting delta cells are not distinguished by these methods. 400x, 400x. Contexto setorial: Órgãos e Sistemas > Sistema Digestório > Major Glands > Pancreas > Pancreas 13. Origem: Digital Histology, https://digitalhistology.org/organs-systems/digestive/major-glands/pancreas/pancreas-13/, acesso em 2026-08-07.",c6f4147d529edc8976f31ebafc65f373d94f13d272dce71a072b260e6257b519,19129
marcador-overlay,04_orgaos-e-sistemas/04_sistema-digestorio/03_major-glands/01_pancreas/13_pancreas-13/imagens/marcadores/Virtual-histology-laboratory-sing-png.png,https://digitalhistology.org/organs-systems/digestive/major-glands/pancreas/pancreas-13/,Órgãos e Sistemas > Sistema Digestório > Major Glands > Pancreas > Pancreas 13,Image source,"Camada transparente de anotacao da pagina 'Pancreas'. Deve ser sobreposta, sem redimensionamento independente, a 'Or.Dig_.MajGl_.Pan-13A.jpg'. Destaca a estrutura ou conceito 'Image source' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: Image taken of a slide from the Virtual Histology Laboratory website (http://www.histologyguide.com). Contexto setorial: Órgãos e Sistemas > Sistema Digestório > Major Glands > Pancreas > Pancreas 13. Origem: Digital Histology, https://digitalhistology.org/organs-systems/digestive/major-glands/pancreas/pancreas-13/, acesso em 2026-08-07.",5c049dceb0d8b851ef2c5b91206fc3808ac1f5964ae60e1687e23a5495675fa7,28881
imagem-base,04_orgaos-e-sistemas/04_sistema-digestorio/03_major-glands/01_pancreas/14_pancreas-14/imagens/base/Or.Dig_.MajGl_.Pan-14.jpg,https://digitalhistology.org/organs-systems/digestive/major-glands/pancreas/pancreas-14/,Órgãos e Sistemas > Sistema Digestório > Major Glands > Pancreas > Pancreas 14,,"Imagem-base educacional de histologia da pagina 'Pancreas', no setor Órgãos e Sistemas > Sistema Digestório > Major Glands > Pancreas > Pancreas 14. Descricao original da pagina: This electron micrograph shows two endocrine cells of the islet of Langerhans located adjacent to a fenestrated capillary. The two cells can be differentiated from each other by the obvious variation of their secretory granules. 6000x. Este arquivo nao contem os marcadores interativos; use as camadas PNG relacionadas para localizar estruturas. Origem: Digital Histology, https://digitalhistology.org/organs-systems/digestive/major-glands/pancreas/pancreas-14/, acesso em 2026-08-07.",285709059ac5046754d31f2212fc6f1ae73a88398e553174006df6eecb59315f,1021584
marcador-overlay,04_orgaos-e-sistemas/04_sistema-digestorio/03_major-glands/01_pancreas/14_pancreas-14/imagens/marcadores/Or.Dig_.MajGl_.Pan-14-1-ping.png,https://digitalhistology.org/organs-systems/digestive/major-glands/pancreas/pancreas-14/,Órgãos e Sistemas > Sistema Digestório > Major Glands > Pancreas > Pancreas 14,Endocrine cells,"Camada transparente de anotacao da pagina 'Pancreas'. Deve ser sobreposta, sem redimensionamento independente, a 'Or.Dig_.MajGl_.Pan-14.jpg'. Destaca a estrutura ou conceito 'Endocrine cells' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: This electron micrograph shows two endocrine cells of the islet of Langerhans located adjacent to a fenestrated capillary. The two cells can be differentiated from each other by the obvious variation of their secretory granules. 6000x. Contexto setorial: Órgãos e Sistemas > Sistema Digestório > Major Glands > Pancreas > Pancreas 14. Origem: Digital Histology, https://digitalhistology.org/organs-systems/digestive/major-glands/pancreas/pancreas-14/, acesso em 2026-08-07.",6a4051eccde70338c1f7cfdfcde48951b12c051f412d9a44ca612640f14ed918,19142
marcador-overlay,04_orgaos-e-sistemas/04_sistema-digestorio/03_major-glands/01_pancreas/14_pancreas-14/imagens/marcadores/Or.Dig_.MajGl_.Pan-14-2-ping.png,https://digitalhistology.org/organs-systems/digestive/major-glands/pancreas/pancreas-14/,Órgãos e Sistemas > Sistema Digestório > Major Glands > Pancreas > Pancreas 14,Secretory granules,"Camada transparente de anotacao da pagina 'Pancreas'. Deve ser sobreposta, sem redimensionamento independente, a 'Or.Dig_.MajGl_.Pan-14.jpg'. Destaca a estrutura ou conceito 'Secretory granules' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: This electron micrograph shows two endocrine cells of the islet of Langerhans located adjacent to a fenestrated capillary. The two cells can be differentiated from each other by the obvious variation of their secretory granules. 6000x. Contexto setorial: Órgãos e Sistemas > Sistema Digestório > Major Glands > Pancreas > Pancreas 14. Origem: Digital Histology, https://digitalhistology.org/organs-systems/digestive/major-glands/pancreas/pancreas-14/, acesso em 2026-08-07.",5e7da011da0332f54df503dea73d2927157b8b7ea5a0fd6f85b899db989d041a,23635
marcador-overlay,04_orgaos-e-sistemas/04_sistema-digestorio/03_major-glands/01_pancreas/14_pancreas-14/imagens/marcadores/Or.Dig_.MajGl_.Pan-14-3-ping.png,https://digitalhistology.org/organs-systems/digestive/major-glands/pancreas/pancreas-14/,Órgãos e Sistemas > Sistema Digestório > Major Glands > Pancreas > Pancreas 14,Capillary lumen,"Camada transparente de anotacao da pagina 'Pancreas'. Deve ser sobreposta, sem redimensionamento independente, a 'Or.Dig_.MajGl_.Pan-14.jpg'. Destaca a estrutura ou conceito 'Capillary lumen' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: This electron micrograph shows two endocrine cells of the islet of Langerhans located adjacent to a fenestrated capillary. The two cells can be differentiated from each other by the obvious variation of their secretory granules. 6000x. Contexto setorial: Órgãos e Sistemas > Sistema Digestório > Major Glands > Pancreas > Pancreas 14. Origem: Digital Histology, https://digitalhistology.org/organs-systems/digestive/major-glands/pancreas/pancreas-14/, acesso em 2026-08-07.",4fc836c879b5d871fcd83e491b8ac4205bdb22a85c24d5b378ae0f433740b795,15024
marcador-overlay,04_orgaos-e-sistemas/04_sistema-digestorio/03_major-glands/01_pancreas/14_pancreas-14/imagens/marcadores/Or.Dig_.MajGl_.Pan-14-4-ping.png,https://digitalhistology.org/organs-systems/digestive/major-glands/pancreas/pancreas-14/,Órgãos e Sistemas > Sistema Digestório > Major Glands > Pancreas > Pancreas 14,Fenestrations,"Camada transparente de anotacao da pagina 'Pancreas'. Deve ser sobreposta, sem redimensionamento independente, a 'Or.Dig_.MajGl_.Pan-14.jpg'. Destaca a estrutura ou conceito 'Fenestrations' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: This electron micrograph shows two endocrine cells of the islet of Langerhans located adjacent to a fenestrated capillary. The two cells can be differentiated from each other by the obvious variation of their secretory granules. 6000x. Contexto setorial: Órgãos e Sistemas > Sistema Digestório > Major Glands > Pancreas > Pancreas 14. Origem: Digital Histology, https://digitalhistology.org/organs-systems/digestive/major-glands/pancreas/pancreas-14/, acesso em 2026-08-07.",a5fdc384297d965234e82abc2e052295087b5cd137f1ceadf65774c68576446a,17103
marcador-overlay,04_orgaos-e-sistemas/04_sistema-digestorio/03_major-glands/01_pancreas/14_pancreas-14/imagens/marcadores/Or.Dig_.MajGl_.Pan-14-5-ping.png,https://digitalhistology.org/organs-systems/digestive/major-glands/pancreas/pancreas-14/,Órgãos e Sistemas > Sistema Digestório > Major Glands > Pancreas > Pancreas 14,Region shown in next image,"Camada transparente de anotacao da pagina 'Pancreas'. Deve ser sobreposta, sem redimensionamento independente, a 'Or.Dig_.MajGl_.Pan-14.jpg'. Destaca a estrutura ou conceito 'Region shown in next image' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: This electron micrograph shows two endocrine cells of the islet of Langerhans located adjacent to a fenestrated capillary. The two cells can be differentiated from each other by the obvious variation of their secretory granules. 6000x. Contexto setorial: Órgãos e Sistemas > Sistema Digestório > Major Glands > Pancreas > Pancreas 14. Origem: Digital Histology, https://digitalhistology.org/organs-systems/digestive/major-glands/pancreas/pancreas-14/, acesso em 2026-08-07.",82b33c7bbc1a6d060bbb93e166bbd36d552ee017b6f7352cd8d2c5e43308db6d,15999
imagem-base,04_orgaos-e-sistemas/05_sistema-respirator/04_blood-supply/02_bronchial-blood-ve/03_bronchial-blood-ve/imagens/base/O.R.B.B.03-NEW.jpg,https://digitalhistology.org/organs-systems/respiratory/blood-supply/bronchial-blood-vessels/bronchial-blood-vessels-3a/,Órgãos e Sistemas > Sistema Respiratório > Blood Supply > Bronchial Blood Vessels > Bronchial blood vessels 3A,,"Imagem-base educacional de histologia da pagina 'Bronchial blood vessels', no setor Órgãos e Sistemas > Sistema Respiratório > Blood Supply > Bronchial Blood Vessels > Bronchial blood vessels 3A. Descricao original da pagina: Bronchial vessels are shown in the wall of this small bronchus. 200x. Este arquivo nao contem os marcadores interativos; use as camadas PNG relacionadas para localizar estruturas. Origem: Digital Histology, https://digitalhistology.org/organs-systems/respiratory/blood-supply/bronchial-blood-vessels/bronchial-blood-vessels-3a/, acesso em 2026-08-07.",d439896cdae069e611f9c054348b168512d5f65642409c8427efd043d0a3c356,799343
marcador-overlay,04_orgaos-e-sistemas/05_sistema-respirator/04_blood-supply/02_bronchial-blood-ve/03_bronchial-blood-ve/imagens/marcadores/O.R.B.B.03-NEW-1-ping.png,https://digitalhistology.org/organs-systems/respiratory/blood-supply/bronchial-blood-vessels/bronchial-blood-vessels-3a/,Órgãos e Sistemas > Sistema Respiratório > Blood Supply > Bronchial Blood Vessels > Bronchial blood vessels 3A,Bronchial vessels,"Camada transparente de anotacao da pagina 'Bronchial blood vessels'. Deve ser sobreposta, sem redimensionamento independente, a 'O.R.B.B.03-NEW.jpg'. Destaca a estrutura ou conceito 'Bronchial vessels' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: Bronchial vessels are shown in the wall of this small bronchus. 200x. Contexto setorial: Órgãos e Sistemas > Sistema Respiratório > Blood Supply > Bronchial Blood Vessels > Bronchial blood vessels 3A. Origem: Digital Histology, https://digitalhistology.org/organs-systems/respiratory/blood-supply/bronchial-blood-vessels/bronchial-blood-vessels-3a/, acesso em 2026-08-07.",f2956955acd2d2b036726dadb591b5df2151dc7eb62f0ba91d28f5a7862dc35b,19924
marcador-overlay,04_orgaos-e-sistemas/05_sistema-respirator/04_blood-supply/02_bronchial-blood-ve/03_bronchial-blood-ve/imagens/marcadores/O.R.B.B.03-NEW-2-ping.png,https://digitalhistology.org/organs-systems/respiratory/blood-supply/bronchial-blood-vessels/bronchial-blood-vessels-3a/,Órgãos e Sistemas > Sistema Respiratório > Blood Supply > Bronchial Blood Vessels > Bronchial blood vessels 3A,Epithelium,"Camada transparente de anotacao da pagina 'Bronchial blood vessels'. Deve ser sobreposta, sem redimensionamento independente, a 'O.R.B.B.03-NEW.jpg'. Destaca a estrutura ou conceito 'Epithelium' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: Bronchial vessels are shown in the wall of this small bronchus. 200x. Contexto setorial: Órgãos e Sistemas > Sistema Respiratório > Blood Supply > Bronchial Blood Vessels > Bronchial blood vessels 3A. Origem: Digital Histology, https://digitalhistology.org/organs-systems/respiratory/blood-supply/bronchial-blood-vessels/bronchial-blood-vessels-3a/, acesso em 2026-08-07.",f12b738c93ee1b2e8988abe9d97263f3f07cd3acb4a0150df6e79efabad4337c,21116
marcador-overlay,04_orgaos-e-sistemas/05_sistema-respirator/04_blood-supply/02_bronchial-blood-ve/03_bronchial-blood-ve/imagens/marcadores/O.R.B.B.03-NEW-3-ping.png,https://digitalhistology.org/organs-systems/respiratory/blood-supply/bronchial-blood-vessels/bronchial-blood-vessels-3a/,Órgãos e Sistemas > Sistema Respiratório > Blood Supply > Bronchial Blood Vessels > Bronchial blood vessels 3A,Muscularis,"Camada transparente de anotacao da pagina 'Bronchial blood vessels'. Deve ser sobreposta, sem redimensionamento independente, a 'O.R.B.B.03-NEW.jpg'. Destaca a estrutura ou conceito 'Muscularis' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: Bronchial vessels are shown in the wall of this small bronchus. 200x. Contexto setorial: Órgãos e Sistemas > Sistema Respiratório > Blood Supply > Bronchial Blood Vessels > Bronchial blood vessels 3A. Origem: Digital Histology, https://digitalhistology.org/organs-systems/respiratory/blood-supply/bronchial-blood-vessels/bronchial-blood-vessels-3a/, acesso em 2026-08-07.",f01127c0b64b29f05ba3e702285c1f978d2226a7a58ffedbe9beb2e9514030ce,16036
marcador-overlay,04_orgaos-e-sistemas/05_sistema-respirator/04_blood-supply/02_bronchial-blood-ve/03_bronchial-blood-ve/imagens/marcadores/O.R.B.B.03-NEW-4-ping.png,https://digitalhistology.org/organs-systems/respiratory/blood-supply/bronchial-blood-vessels/bronchial-blood-vessels-3a/,Órgãos e Sistemas > Sistema Respiratório > Blood Supply > Bronchial Blood Vessels > Bronchial blood vessels 3A,Cartilage plate,"Camada transparente de anotacao da pagina 'Bronchial blood vessels'. Deve ser sobreposta, sem redimensionamento independente, a 'O.R.B.B.03-NEW.jpg'. Destaca a estrutura ou conceito 'Cartilage plate' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: Bronchial vessels are shown in the wall of this small bronchus. 200x. Contexto setorial: Órgãos e Sistemas > Sistema Respiratório > Blood Supply > Bronchial Blood Vessels > Bronchial blood vessels 3A. Origem: Digital Histology, https://digitalhistology.org/organs-systems/respiratory/blood-supply/bronchial-blood-vessels/bronchial-blood-vessels-3a/, acesso em 2026-08-07.",f50cfc8b8496ecf4dd1ac18a9af316c352f2a8414ecea98b34c455132ada643b,15860
marcador-overlay,04_orgaos-e-sistemas/05_sistema-respirator/04_blood-supply/02_bronchial-blood-ve/03_bronchial-blood-ve/imagens/marcadores/O.R.B.B.03-NEW-5-ping.png,https://digitalhistology.org/organs-systems/respiratory/blood-supply/bronchial-blood-vessels/bronchial-blood-vessels-3a/,Órgãos e Sistemas > Sistema Respiratório > Blood Supply > Bronchial Blood Vessels > Bronchial blood vessels 3A,Alveoli,"Camada transparente de anotacao da pagina 'Bronchial blood vessels'. Deve ser sobreposta, sem redimensionamento independente, a 'O.R.B.B.03-NEW.jpg'. Destaca a estrutura ou conceito 'Alveoli' por setas, contornos ou marcadores coloridos (incluindo vermelho quando presente). Explicacao original: Bronchial vessels are shown in the wall of this small bronchus. 200x. Contexto setorial: Órgãos e Sistemas > Sistema Respiratório > Blood Supply > Bronchial Blood Vessels > Bronchial blood vessels 3A. Origem: Digital Histology, https://digitalhistology.org/organs-systems/respiratory/blood-supply/bronchial-blood-vessels/bronchial-blood-vessels-3a/, acesso em 2026-08-07.",7fee78bb8edcec74d8bb6f375b276f4cdd01994a6921bdca17f5b600aa0d44d9,16888
